timestamp,node1,node2,node3,node4,node5,node6,node7,node8,node9,node10,node11,node12,node13,node14,node15
07/08/2022 01:40,9.0,9.0,9.0,4.4,4.0,5.0,14.4,14.8,12.4,1.0,3.0,2.6,4.0,5.2,5.2
07/08/2022 01:41,9.0,8.200000000000001,8.8,4.6000000000000005,2.4000000000000004,4.0,18.0,14.200000000000001,14.8,2.8000000000000003,2.0,2.6,6.0,5.0,4.6000000000000005
07/08/2022 01:42,8.6,8.0,8.6,2.8000000000000003,7.6000000000000005,2.2,13.600000000000001,15.600000000000001,19.6,6.0,2.4000000000000004,2.4000000000000004,39.0,12.0,33.0
07/08/2022 01:43,12.0,8.200000000000001,8.6,2.0,5.4,5.2,15.8,12.600000000000001,16.6,2.6,2.6,3.0,33.0,31.0,25.0
07/08/2022 01:44,8.200000000000001,8.4,8.200000000000001,2.6,3.2,5.6000000000000005,16.0,13.200000000000001,16.0,2.4000000000000004,2.0,2.6,36.0,32.0,30.0
07/08/2022 01:45,8.0,8.4,9.0,6.0,1.0,5.4,13.200000000000001,14.8,15.0,2.2,2.8000000000000003,2.4000000000000004,38.0,11.0,25.0
07/08/2022 01:46,8.0,9.0,8.4,2.0,8.0,3.4000000000000004,15.0,19.8,19.6,2.8000000000000003,3.0,2.4000000000000004,32.0,31.0,36.0
07/08/2022 01:47,8.4,9.0,8.0,5.0,17.0,15.0,8.200000000000001,8.200000000000001,12.8,2.8000000000000003,3.0,2.0,32.0,35.0,32.0
07/08/2022 01:48,8.0,4.800000000000001,4.800000000000001,22.0,17.0,11.0,12.0,8.200000000000001,17.2,2.0,2.0,2.6,23.0,21.0,28.0
07/08/2022 01:49,8.8,9.0,8.0,15.0,20.0,22.0,15.0,13.4,18.0,3.0,2.4000000000000004,2.2,51.0,29.0,39.0
07/08/2022 01:50,42.0,60.0,44.0,40.0,27.0,28.0,19.400000000000002,16.0,8.200000000000001,2.6,3.0,0.6000000000000001,39.0,21.0,13.0
07/08/2022 01:51,40.0,45.0,43.0,18.0,15.0,20.0,17.8,8.4,8.4,3.0,2.4000000000000004,2.8000000000000003,35.0,21.0,30.0
07/08/2022 01:52,43.0,42.0,42.0,29.0,16.0,15.0,16.0,15.4,14.200000000000001,2.2,2.8000000000000003,2.6,26.0,37.0,29.0
07/08/2022 01:53,40.0,42.0,44.0,30.0,19.0,19.0,18.0,19.400000000000002,18.0,3.0,2.8000000000000003,2.6,30.0,34.0,27.0
07/08/2022 01:54,42.0,43.0,40.0,22.0,29.0,27.0,17.6,14.600000000000001,16.2,2.8000000000000003,2.2,2.2,40.0,25.0,26.0
07/08/2022 01:55,41.0,42.0,40.0,23.0,29.0,28.0,99.0,65.0,88.0,2.8000000000000003,2.2,2.0,29.0,40.0,24.0
07/08/2022 01:56,41.0,41.0,43.0,16.0,30.0,5.0,60.0,70.0,79.0,3.0,2.8000000000000003,0.8,37.0,32.0,13.0
07/08/2022 01:57,45.0,24.0,42.0,23.0,16.0,5.0,40.0,61.0,66.0,2.0,2.2,2.6,29.0,24.0,29.0
07/08/2022 01:58,44.0,45.0,40.0,10.0,30.0,10.0,61.0,67.0,77.0,2.8000000000000003,2.6,2.4000000000000004,23.0,13.0,32.0
07/08/2022 01:59,43.0,45.0,40.0,29.0,11.0,39.0,42.0,79.0,60.0,3.0,0.6000000000000001,2.2,20.0,21.0,12.0
07/08/2022 02:00,45.0,43.0,43.0,13.0,18.0,28.0,78.0,65.0,86.0,3.0,3.0,2.8000000000000003,35.0,26.0,36.0
07/08/2022 02:01,44.0,44.0,42.0,25.0,18.0,38.0,90.0,97.0,62.0,2.2,2.8000000000000003,2.4000000000000004,39.0,30.0,32.0
07/08/2022 02:02,41.0,43.0,42.0,11.0,13.0,26.0,97.0,75.0,83.0,2.4000000000000004,2.8000000000000003,2.2,34.0,21.0,37.0
07/08/2022 02:03,43.0,45.0,40.0,16.0,17.0,29.0,66.0,72.0,65.0,2.6,2.0,2.4000000000000004,31.0,20.0,29.0
07/08/2022 02:04,41.0,44.0,40.0,13.0,38.0,28.0,80.0,81.0,63.0,2.6,2.0,2.0,34.0,29.0,33.0
07/08/2022 02:05,45.0,25.0,41.0,12.0,22.0,16.0,86.0,65.0,98.0,2.4000000000000004,2.8000000000000003,2.6,40.0,23.0,25.0
07/08/2022 02:06,41.0,41.0,40.0,25.0,15.0,15.0,73.0,67.0,64.0,2.4000000000000004,2.4000000000000004,6.0,39.0,31.0,35.0
07/08/2022 02:07,42.0,45.0,41.0,30.0,16.0,30.0,87.0,76.0,60.0,2.2,2.4000000000000004,3.0,29.0,21.0,39.0
07/08/2022 02:08,43.0,40.0,44.0,26.0,12.0,17.0,87.0,88.0,73.0,2.8000000000000003,2.8000000000000003,2.8000000000000003,34.0,25.0,28.0
07/08/2022 02:09,44.0,44.0,42.0,20.0,6.0,13.0,84.0,64.0,73.0,2.4000000000000004,2.6,2.6,33.0,26.0,21.0
07/08/2022 02:10,42.0,40.0,42.0,11.0,23.0,21.0,74.0,68.0,84.0,11.0,11.0,14.0,28.0,26.0,22.0
07/08/2022 02:11,41.0,41.0,25.0,14.0,24.0,30.0,63.0,72.0,70.0,15.0,15.0,15.0,25.0,50.0,32.0
07/08/2022 02:12,45.0,45.0,40.0,26.0,20.0,22.0,77.0,82.0,67.0,5.0,15.0,10.0,37.0,23.0,32.0
07/08/2022 02:13,42.0,43.0,42.0,5.0,12.0,24.0,42.0,62.0,90.0,5.0,11.0,15.0,12.0,27.0,21.0
07/08/2022 02:14,61.0,42.0,44.0,23.0,15.0,11.0,82.0,87.0,41.0,15.0,12.0,31.0,24.0,35.0,25.0
